Date,roc2 + RSI4,PERCENTILE(RSI4),roc2 / atr9,roc2 / atr21,RSI2 * sg9,RSI2 * sg21,RSI2 * zg9,Returns,Target
2006-10-17,99.93785162837491,0.9137763999224956,0.0014877475023827,0.0014877475023827,3827764.2231262303,3727635.03483036,3760289.982729752,0.0128104983596313,1
2006-10-18,99.384857299676,0.9162952916101532,0.0005833601022046,0.0005833601022046,3850684.240685984,3738324.430361036,3783068.0872392594,0.0008019661104643,1
2006-10-20,98.01395901297296,0.8692113931408642,0.000305662718568,0.000305662718568,3661900.64976979,3543853.7164143515,3599065.52200215,-0.0053281853281853,0
2006-10-23,98.82097828977771,0.8940127882193374,0.0005255688922137,0.0005255688922137,3841616.8594888574,3717654.142245047,3775843.6172558954,-5.098269137626677e-05,0
2006-10-24,99.79287485067292,0.9151327262158496,0.0012279791093155,0.0012279791093155,3892688.11678431,3770467.085506465,3826528.9163540094,0.0154506658440023,1
2006-10-25,100.08014698009008,0.928114706452238,0.0012556253934653,0.0012556253934653,3916149.2098781113,3798261.2441147976,3850466.038246754,0.022669699632942,1
2006-10-26,100.1458456710004,0.9393528385971712,0.0010924318926887,0.0010924318926887,3932425.509482525,3820442.794234913,3867425.691732172,0.018627954779034,1
2006-10-27,99.84090169301474,0.940321643092424,0.0005934385002757,0.0005934385002757,3942414.8613233855,3838016.0287436894,3878269.950483096,0.0177263670004916,1
2006-10-30,76.64025928458078,0.5965898081767099,-0.0002979051245552,-0.0002979051245552,1790580.0318751263,1747205.2600292163,1761761.559438276,-0.0083360950365819,0
2006-10-31,78.12934654091407,0.6070528967254408,-0.0002921369747369,-0.0002921369747369,2221556.0211070552,2172930.003528872,2186316.6206848877,-0.0059748348059444,0
2006-11-01,88.07378076080117,0.6876574307304786,0.0008299984509164,0.0008299984509164,3575090.169141841,3503761.9428303214,3518711.0268834974,0.0092763440588428,1
2006-11-03,94.29564432040134,0.761674094167797,0.0018252728545319,0.0018252728545319,3855549.99444208,3784174.400548469,3795177.8459539,0.0199268508008576,1
2006-11-06,98.10958849939333,0.8318155396241038,0.0026996550984753,0.0026996550984753,3951254.0127918976,3881072.168681525,3889468.09273521,0.0487947518307567,1
2006-11-07,99.08495088102158,0.8581670218949816,0.0026330491370643,0.0026330491370643,3983953.512719536,3914489.625660237,3921939.267552157,0.0552185089974293,1
2006-11-08,99.43819119215983,0.8814183297810502,0.0020380830881275,0.0020380830881275,4009864.233925309,3940595.6001982745,3947563.6784412297,0.0527468609123094,1
2006-11-09,99.12706047462734,0.8885874830459213,0.0012679252031835,0.0012679252031835,4028623.457627452,3958877.96113787,3965318.851655831,0.0221637866265964,1
2006-11-10,98.61417491437284,0.890525092036427,0.0003447203903358,0.0003447203903358,4045511.301605585,3974506.6463039913,3981532.884033227,0.0070483492024235,1
2006-11-13,96.28364510425034,0.8275527998449913,5.698606579794748e-05,5.698606579794748e-05,3679642.649251112,3613009.528594185,3621195.249564608,-0.0155405241593328,0
2006-11-14,97.84743849968146,0.8585545436930827,0.0005813815059555,0.0005813815059555,3991779.49208726,3915329.777558708,3928135.781945968,0.0059198986552329,1
2006-11-16,98.58498299381684,0.8750242201123813,0.0009563330895602,0.0009563330895602,4052345.174523933,3970018.5907787983,3987689.171945875,-0.0041612232060773,0
2006-11-21,99.28668305368672,0.9087386165471808,0.0007282491059612,0.0007282491059612,4119815.911130527,4032928.750308381,4054170.6064534234,0.0208742632612966,1
2006-11-22,100.1591842952351,0.9286959891493896,0.0013656117403574,0.0013656117403574,4137894.8263454926,4052193.280348707,4072110.067856769,0.0321873614736738,1
2006-11-23,100.4744871949391,0.9428405347800812,0.0014917993390656,0.0014917993390656,4150512.100467752,4067070.361785076,4085115.049595862,0.0188660967281004,1
2006-11-24,100.19830873701196,0.9486533617515984,0.0009755070927989,0.0009755070927989,4160616.228625729,4080431.185193044,4095592.730353594,0.014479374180069,1
2006-11-29,71.18538875519539,0.5559000193760899,0.0002832552819594,0.0002832552819594,2932927.8470533416,2883106.332096591,2886450.599193464,0.0013599599169709,1
2006-11-30,78.07379272274,0.6010463088548731,0.0010162483625728,0.0010162483625728,3503877.233651211,3447557.224888466,3448039.7161530773,-0.0032802472070359,0
2006-12-01,66.45024647709047,0.5264483627204031,0.0001773285099433,0.0001773285099433,2323543.834775633,2288496.394515604,2286177.60829536,-0.0103213755448058,0
2006-12-04,82.10447748832439,0.6320480527029645,0.0007560175834284,0.0007560175834284,3733301.842168527,3681002.108936168,3671902.255910775,0.0425027496028351,1
2006-12-05,90.79497207252726,0.7066459988374346,0.0021258856357425,0.0021258856357425,4049544.668030967,3996369.062315223,3982083.4696086254,0.051506956119192,1
2006-12-06,93.70142665275384,0.7477233094361558,0.0019439774932487,0.0019439774932487,4141418.3025906025,4090315.555111282,4072047.373337253,0.0268286871574934,1
2006-12-07,94.52657539310188,0.7719434218174772,0.0012308350384431,0.0012308350384431,4183898.718604597,4133688.085029069,4113553.604647784,0.0232996279690929,1
2006-12-08,95.30425409896006,0.7907382290253827,0.000821081954437,0.000821081954437,4219719.179284764,4167242.446385577,4149055.7226400594,0.0399496697074552,1
2006-12-11,96.67349826419913,0.8225150164696764,0.0009399964064245,0.0009399964064245,4255290.320090963,4197009.414031617,4184757.864533137,0.0150747878276362,1
2006-12-12,96.91840998947352,0.8304592133307499,0.0007431448319456,0.0007431448319456,4275525.971711028,4211515.339293819,4205577.522837328,-0.0032207984799684,0
2006-12-13,97.50958088282071,0.8506103468320093,0.0005500141603874,0.0005500141603874,4297417.056750173,4228445.628867885,4227972.825524111,0.004385557824392,1
2006-12-14,98.79572370114428,0.8787056771943422,0.0010413459355716,0.0010413459355716,4318638.905535626,4243942.244081588,4249870.397106443,0.0197161434664057,1
2006-12-15,99.171774361911,0.8932377446231351,0.0010467748392995,0.0010467748392995,4336900.153382065,4256783.827442656,4268424.989115897,0.0143794499511378,1
2006-12-18,99.04163129344056,0.9015694632823096,0.0005757694211658,0.0005757694211658,4352010.312686173,4268793.9213238405,4283806.2080933405,0.0048964131464073,1
2006-12-20,99.15970800899257,0.9141639217205968,0.0003150583744825,0.0003150583744825,4374395.769798779,4292203.8425523,4306655.724724509,0.0050132840475916,1
2006-12-21,95.68671586512686,0.8124394497190467,6.193538436244427e-05,6.193538436244427e-05,3757908.815911676,3688984.486633062,3700137.7858769847,-0.0084561764369786,0
2006-12-22,89.38605503496497,0.7083898469288897,-7.900598715183921e-05,-7.900598715183921e-05,2604732.59504132,2558512.739547187,2565092.761138424,-0.0055050922102944,0
2006-12-26,92.070993554854,0.7421042433636892,0.0001308032283819,0.0001308032283819,3847131.877998751,3781241.0621761926,3789616.5265831696,0.0021604725459101,1
2006-12-27,97.75636318294724,0.8473164115481496,0.0011293966324189,0.0011293966324189,4336453.373131328,4264949.685876299,4272051.046585048,0.0214728148657949,1
2006-12-28,99.17586872410595,0.8796744816895951,0.001632769366589,0.001632769366589,4380615.123703538,4312363.574010298,4316475.13940784,0.0223438002850444,1
2007-01-02,100.31935112305378,0.919976748692114,0.0019797619513518,0.0019797619513518,4410735.230684287,4345489.284088401,4346421.986165903,0.0460527832200068,1
2007-01-03,100.04633762524608,0.9217205967835692,0.0014380051836416,0.0014380051836416,4423034.994335176,4360718.648773757,4358040.668641138,0.0251176307777469,1
2007-01-04,85.06289329135595,0.6632435574501065,-0.0001111303492407,-0.0001111303492407,2999655.41844683,2959731.0464031054,2955177.4133484387,0.0095635621402196,1
2007-01-05,36.38817372472525,0.3820964929277272,-0.0018922077596914,-0.0018922077596914,563511.6041210856,556708.8668485087,554838.0032488873,-0.0512284957103714,0
2007-01-08,26.4793197836522,0.3237744623135051,-0.0023352199159417,-0.0023352199159417,323545.6368878103,320057.2207549797,318424.46130911,-0.036965417997032,0
2007-01-09,16.66577986514199,0.2487889943809339,-0.0018885746742795,-0.0018885746742795,134433.51747756975,133180.24710379398,132220.596186804,-0.0743890884251812,0
2007-01-10,13.065921722301637,0.2204999031195504,-0.001750286761351,-0.001750286761351,82825.751490215,82199.5560527995,81414.01788618235,-0.0474519068511644,0
2007-01-11,12.5830256737897,0.2079054446812633,-0.0007916250243758,-0.0007916250243758,65850.93679553243,65499.30389571228,64689.926042461935,-0.0306678782371648,0
2007-01-12,20.510478179645688,0.2699089323774462,-3.1842606971023794e-05,-3.1842606971023794e-05,1176838.036270082,1173578.8660853012,1155634.9162971426,0.0201207243460763,1
2007-01-15,20.580781348165964,0.2689401278821933,0.0001563626103212,0.0001563626103212,1152690.3900649662,1153187.2391596804,1131666.3156276285,0.0020779827223909,1
2007-01-16,16.853647063304205,0.2404572757217593,-0.0002229964891504,-0.0002229964891504,490422.17099201074,492386.5106122869,481443.2020557839,0.0146880281857786,1
2007-01-17,15.457056452813877,0.2311567525673319,-0.0003008872639856,-0.0003008872639856,340085.4966957745,342576.38253646344,333851.99991288304,0.0094246031746032,1
2007-01-18,11.695216958963092,0.194923464444875,-0.0003312268691127,-0.0003312268691127,120339.7354119775,121494.7060837343,118123.1984008342,-0.0044996484649636,0
2007-01-22,64.64319305489038,0.5124975779887618,0.0009652020814755,0.0009652020814755,3865511.20352626,3907868.0589774232,3793782.453494563,0.0147720123954426,1
2007-01-23,80.34300692592491,0.6138345281922108,0.0012586855948192,0.0012586855948192,4202683.38373619,4244125.858413075,4124726.159153165,0.0364348723723724,1
2007-01-24,89.18945667240591,0.6895950397209843,0.0017530382841464,0.0017530382841464,4315206.504993761,4350193.427586096,4235354.816132526,0.0456768456768457,1
2007-01-26,91.7619993137136,0.7221468707614803,0.001473923040629,0.001473923040629,4351372.928232048,4378242.09310311,4271055.365949491,0.0455294505391026,1
2007-01-29,80.99724227774095,0.6258477039333462,0.0003098111278512,0.0003098111278512,3303047.101738136,3317365.778628819,3242138.0719234417,0.0033388597218384,1
2007-01-30,82.86991426145048,0.6415423367564426,-2.721259183430281e-05,-2.721259183430281e-05,3636596.911608664,3644220.6578471023,3569984.171009335,0.0112736206461092,1
2007-01-31,88.90201772120048,0.6950203448944003,0.0007370282946475,0.0007370282946475,4150513.277392981,4147607.6161546274,4074917.0186107312,0.0105258392376124,1
2007-02-01,92.58827131149292,0.73900406897888,0.0011051178647592,0.0011051178647592,4316976.2081483845,4298988.723402653,4239150.279638337,0.0028643677132051,1
2007-02-02,94.86482615990212,0.7771749660918427,0.0010872740644117,0.0010872740644117,4396295.117288538,4361921.249894667,4318022.940331515,0.0131946320814193,1
2007-02-05,96.6801221051892,0.815927145901957,0.0011635819513411,0.0011635819513411,4443460.898692464,4393555.514194056,4365716.15403327,0.0393133362403324,1
2007-02-06,97.68654426683536,0.8401472582832784,0.0011429711195084,0.0011429711195084,4471106.786174457,4408772.446695148,4394459.812383266,0.0296975751521206,1
2007-02-07,87.62868417571089,0.6859135826390235,0.0003476857943773,0.0003476857943773,3415621.670164648,3362425.8373163813,3357722.2771086367,-0.0012096232247659,0
2007-02-08,88.14995394307994,0.6940515403991474,-7.714101010025692e-05,-7.714101010025692e-05,3648988.877006689,3589441.2296286207,3587561.2660905127,0.0017181747182863,1
2007-02-09,64.92365131004736,0.5206355357488859,-0.0002818788391562,-0.0002818788391562,1379017.8196874757,1356123.210410772,1355872.342823126,-0.0158673718831947,0
2007-02-12,42.74455822266109,0.4084479751986049,-0.0009190311487428,-0.0009190311487428,496100.0702233641,487891.5220763013,487818.75198187097,-0.0298326193525593,0
2007-02-13,60.4912144267911,0.4946715752761093,-1.4712503161679869e-05,-1.4712503161679869e-05,2736777.8741891985,2692270.456453936,2690778.648648884,-0.0034177103545598,0
2007-02-14,78.6148802066072,0.6018213524510754,0.0014953104624546,0.0014953104624546,3956855.821423536,3894037.073442737,3889864.8784050737,0.031578003050148,1
2007-02-15,85.32197026541272,0.6533617515985274,0.0016699231692939,0.0016699231692939,4253113.999056885,4187875.802004172,4181292.56951031,0.0236790519468947,1
2007-02-16,88.09155099146005,0.6841697345475684,0.001147790909988,0.001147790909988,4375383.861647754,4311883.581271387,4302322.740881572,0.0353400776804262,1
2007-02-21,90.92070492959668,0.7176903700833172,0.0009655320426314,0.0009655320426314,4468069.780314569,4407983.237320188,4394443.408409798,0.0490497325594627,1
2007-02-22,93.8368237917687,0.7570238325905833,0.0011754142473042,0.0011754142473042,4530401.126645813,4472655.528895629,4456679.336600023,0.0277673296900236,1
2007-02-23,94.19967122642215,0.7698120519279209,0.0008304872244022,0.0008304872244022,4551457.455972755,4494797.082865383,4478186.670609612,0.0004348204191668,1
2007-02-26,94.92136267560127,0.7888006200348769,0.0004429720748326,0.0004429720748326,4578595.56840157,4520675.895507082,4505810.969711416,0.0054836252856054,1
2007-02-27,34.871557844936184,0.3731834915714009,-0.0017088807279683,-0.0017088807279683,630014.6845298458,621913.2712811815,619441.867643068,-0.0589762044973718,0
2007-02-28,23.65958588833917,0.3069172640961054,-0.0027959399329734,-0.0027959399329734,344420.1490569365,340108.10717152694,338421.156350732,-0.0476893035365588,0
2007-03-01,17.135067873465292,0.2528579732609959,-0.0017875953300086,-0.0017875953300086,178032.683268175,176094.21599759648,174782.03426333226,-0.0631835012486007,0
2007-03-02,9.73530142290587,0.1925983336562681,-0.0022653121944128,-0.0022653121944128,70364.41289748033,69799.10771691862,69026.169524733,-0.0792333101529902,0
2007-03-05,4.329510183218954,0.1424142608021701,-0.0031027509024966,-0.0031027509024966,27331.047205878785,27220.145945122826,26791.559296724277,-0.1088146817581752,0
2007-03-06,5.380664414298108,0.1410579345088161,-0.0017486807746869,-0.0017486807746869,26263.19209079192,26273.174756672877,25719.748042784235,0.0016919689419399,1
2007-03-07,5.7246885452550575,0.1280759542724278,-0.0004145054749525,-0.0004145054749525,17285.610794268872,17378.39351848025,16916.71545877848,-0.0279094140162216,0
2007-03-08,14.122523234144522,0.219337337725247,-0.0001603848251954,-0.0001603848251954,1241642.1813730267,1254569.5662374184,1214481.474293813,-0.0011719557873934,0
2007-03-09,35.53470315430189,0.3631079248207711,0.0007328614879107,0.0007328614879107,3177558.708712808,3226141.481359919,3107053.842337649,0.0416096294548029,1
2007-03-12,50.05056399694389,0.4322805657818252,0.0010046640323597,0.0010046640323597,3831521.601352986,3903122.240513455,3746248.4778208574,0.074552563199689,1
2007-03-13,37.021713542935046,0.3778337531486146,-5.045971425265809e-05,-5.045971425265809e-05,1789641.504792787,1827478.2580993744,1749360.721919682,-0.0108519598315516,0
2007-03-14,34.78353172529599,0.3679519472970354,-0.0005811747716175,-0.0005811747716175,1542700.5612048763,1577765.2889760411,1507558.0268036108,0.0145545737923922,1
2007-03-15,33.532508467313285,0.3555512497577989,-0.0001372067319621,-0.0001372067319621,1258061.046049703,1287455.4621266262,1229347.4761155727,-0.0043252197119587,0
2007-03-16,24.151026973288857,0.2980042627397791,-0.0004209109560547,-0.0004209109560547,403956.22196087794,413026.0696107479,394737.5858952069,-0.0317902703192621,0
2007-03-19,41.55342355400113,0.3981786475489246,-6.800068741168686e-05,-6.800068741168686e-05,2514935.8420446995,2566713.960628287,2457605.6733392016,-0.0121132680964541,0
2007-03-20,64.45664751815865,0.5105599689982562,0.0008825774942804,0.0008825774942804,3816006.3697355855,3884402.670883268,3729622.372180085,0.0374745608084399,1
2007-03-21,83.5948787767244,0.6328230962991668,0.0017616128090745,0.0017616128090745,4276995.013628795,4339211.993075117,4180335.31493192,0.0541258547403438,1
2007-03-22,89.25631284633273,0.6855260608409223,0.0019364517745159,0.0019364517745159,4368358.312388057,4415977.813693334,4270378.150466446,0.049586394935071,1
2007-03-23,91.8854060039744,0.7211780662662275,0.0013945613683099,0.0013945613683099,4417373.421112297,4448729.012636527,4319569.320216276,0.0655979405569857,1
2007-03-26,93.76400482999964,0.7519860492152683,0.0011774626426118,0.0011774626426118,4451622.263131815,4463680.50885763,4354493.384284465,0.0441973783542652,1
2007-03-27,93.86169558247455,0.7622553768649487,0.0007024949253895,0.0007024949253895,4473270.464526699,4462949.373146815,4377604.420022604,0.019300579468332,1
2007-03-28,77.3700478048868,0.6020151133501259,-0.0001496427693214,-0.0001496427693214,2534056.8969767187,2517033.0892557814,2480748.806892128,-0.0251364204159453,0
2007-03-29,81.32324082903496,0.6295291610153071,-2.5614069580152423e-05,-2.5614069580152423e-05,3425898.7002980243,3388446.4853340057,3354612.940250089,-0.0015190207819655,0
2007-03-30,87.2418344175266,0.675256733191242,0.0007689762690689,0.0007689762690689,4105771.346958052,4045186.939470605,4021529.118934277,0.0059736894120747,1
2007-04-02,89.27452063798766,0.6994768455725635,0.0007288409613682,0.0007288409613682,4287473.636860686,4211515.787803522,4201003.062832133,-0.0010515938218862,0
2007-04-03,93.22359201914782,0.749854679325712,0.0008427162074652,0.0008427162074652,4484545.739104651,4398080.179105091,4395325.61022139,0.0239122259827018,1
2007-04-04,95.93214164855311,0.7938384034101919,0.0012260885847813,0.0012260885847813,4554600.45986651,4463636.227128245,4465456.685199501,0.0465335851092527,1
2007-04-05,97.19887745380969,0.8252276690563844,0.00115620403453,0.00115620403453,4588197.04215599,4495522.308484048,4500397.736063549,0.0284863851835519,1
2007-04-09,98.086840016026,0.851191629529161,0.0010695055525911,0.0010695055525911,4612220.534003197,4518578.179606323,4525932.497959961,0.022923261652658,1
2007-04-10,98.9301566916142,0.8746366983142801,0.0011556731248775,0.0011556731248775,4632187.1625181325,4536771.058352969,4547747.591339863,0.0345856087023268,1
2007-04-11,99.05067604915216,0.8856810695601628,0.0009307693985157,0.0009307693985157,4651439.708516666,4551539.251516554,4568258.47448198,0.0140641202903559,1
2007-04-12,99.38113611129153,0.9056384421623715,0.000814356404475,0.000814356404475,4671871.827746774,4567775.103446468,4589478.327182821,0.0170339820423595,1
2007-04-13,100.17460499175743,0.9234644448750242,0.0012638667278781,0.0012638667278781,4692616.871493665,4585207.813344916,4610985.226059527,0.0274186978798207,1
2007-04-16,101.11391685476116,0.9432280565781824,0.001976404079294,0.001976404079294,4716908.672136626,4604841.272933684,4635347.826773122,0.0440934798847507,1
2007-04-17,101.2781771393024,0.9536911451269134,0.0020265404879054,0.0020265404879054,4741996.513197872,4625875.899577003,4660973.049887834,0.0335142239369143,1
2007-04-18,100.81888290396952,0.9583414067041272,0.0013723777157149,0.0013723777157149,4767547.905545017,4648257.066686438,4686779.803686798,0.0377298195530368,1
2007-04-19,100.5923464700802,0.963379190079442,0.001027096930903,0.001027096930903,4792167.175898546,4670447.363623737,4711390.740064911,0.0298857372167191,1
2007-04-20,100.8129739464823,0.9695795388490602,0.0012191030107162,0.0012191030107162,4816824.476035995,4691675.954937039,4736228.410556198,0.0309226724533655,1
2007-04-23,100.80092999998656,0.9724859523348188,0.0011804736548205,0.0011804736548205,4840629.619674441,4711286.562427096,4760869.917834118,0.0049263097647227,1
2007-04-24,100.40471687815992,0.975586126719628,0.0006691734798244,0.0006691734798244,4863604.152363084,4729955.973115177,4784664.259100579,0.006481386524459,1
2007-04-25,100.56896441570704,0.981011431893044,0.0008415277644242,0.0008415277644242,4887582.000126503,4748783.227914625,4809291.605944033,0.0198316567439951,1
2007-04-26,100.403999679052,0.9815927145901956,0.0006314200294922,0.0006314200294922,4910082.142617877,4767711.917511112,4832224.621504895,0.0062753783684015,1
2007-04-27,100.06060624393146,0.9841116062778532,0.0001793126223415,0.0001793126223415,4928055.06372579,4787235.719838333,4850263.166727138,-0.0036026554404144,0
2007-04-30,93.09592171378812,0.7595427242782407,6.110346182757748e-05,6.110346182757748e-05,3588716.5898554083,3490263.7856777417,3532309.095126882,-0.0041902282250518,0
2007-05-02,94.95858422819134,0.7928695989149389,0.0002051376631394,0.0002051376631394,4503336.070347738,4386431.411421193,4432943.678298775,0.008171832650649,1
2007-05-03,97.93126138733098,0.8513853904282116,0.0009853839073131,0.0009853839073131,4862593.236513,4742948.108387211,4786837.126402877,0.0109107013447138,1
2007-05-04,99.4498363314708,0.887812439449719,0.0014812484183207,0.0014812484183207,4941693.820098413,4826685.75865223,4865104.985452382,0.0311812179016874,1
2007-05-07,99.53951700265726,0.9019569850804108,0.001156594523884,0.001156594523884,4968950.087319754,4859866.991881362,4892779.301348161,0.0213690838919358,1
2007-05-08,99.38082291191316,0.9120325518310404,0.0006548253256132,0.0006548253256132,4990269.468242786,4886802.363939051,4914288.842148115,0.0270038401830214,1
2007-05-09,100.23112545497936,0.9341212943228056,0.0011513939241262,0.0011513939241262,5015256.025139578,4916781.459671057,4938575.778159906,0.0369501940491592,1
2007-05-10,97.5550230018053,0.8436349544661887,0.0008238338745268,0.0008238338745268,4732617.678274325,4644296.3463372765,4659606.850854752,0.0003385240352065,1
2007-05-11,97.96843837380275,0.8651424142608022,0.0003555724698797,0.0003555724698797,4913891.217542746,4825193.701320807,4837585.0822635805,0.0060081426143325,1
2007-05-14,98.1259253850962,0.8678550668475101,0.0004388983188412,0.0004388983188412,4945891.864573487,4858824.454596643,4868843.2648129575,0.004554313670896,1
2007-05-15,97.9412392055655,0.8711490021313699,8.68559205423392e-05,8.68559205423392e-05,4981211.299250519,4895131.299375973,4903696.076023988,0.0047734595648196,1
2007-05-16,99.65468470438977,0.9168765743073048,0.0008251566808816,0.0008251566808816,5085479.0897991005,4998432.599972592,5005767.870604368,0.0085380116959064,1
2007-05-17,100.36144549620272,0.9314086417360976,0.0013048810707384,0.0013048810707384,5107359.355193779,5020940.8003314845,5027314.567653257,0.0277893898676222,1
2007-05-18,100.5036572193912,0.947490796357295,0.0011843327315267,0.0011843327315267,5125895.290299368,5039345.138724862,5045993.095497397,0.0231032179482142,1
2007-05-21,100.80049206261172,0.9575663631079248,0.0013779911735924,0.0013779911735924,5144748.869896752,5056255.870013992,5065274.040891139,0.037853140900002,1
2007-05-22,100.64496337580232,0.9637667118775431,0.0011186332718012,0.0011186332718012,5161511.983095253,5071520.006365602,5082800.0588724185,0.03345342254246,1
2007-05-23,100.1340346288958,0.9645417554737454,0.0004612341017233,0.0004612341017233,5177868.957795655,5086096.833195443,5099615.277430001,0.0014496115041169,1
2007-05-24,60.28429084277551,0.4964154233675644,-0.0006807501089383,-0.0006807501089383,1451791.3510929628,1426281.9462450184,1429583.069387696,-0.0213050299238829,0
2007-05-25,63.107346736049344,0.5109474907963573,-0.0006187048222231,-0.0006187048222231,2110285.4596380983,2073583.6818141253,2077550.5831889885,-0.0088329044894197,0
